language,product_code,product_name,category,brand,description,short_description,product_price,display_price,unit,weight,quantity,tax,image
en,ALRF-0020,Saudi Coffee,Supermarket///Retail///Beverages,Al Rifai,Medium to high roasted coffee beans are carefully washed and prepared to taste authentic saudi coffee. enjoy an exceptional experience with al rifai coffee.,Saudi Coffee,22.25,22.25,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/357c2d11bb0b9f6cdebc107fa0dabf83.jpg
en,ALRF-0021,Hail Mixes 200g,Supermarket///Retail///Beverages,Al Rifai,"Hail mixture from al-rifai, inspired by the northern region. this mixture is distinguished by its dark color and distinctive taste 200g",Hail Mixes 200g,30.0,30.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/626ba2e45cf6894d881c01e3748eee99.jpg
en,ALRF-0022,Saudi Coffee 450 G,Supermarket///Retail///Beverages,Al Rifai,"Enjoy the distinctive taste of saudi coffee, allowing you to taste the rich taste and attractive aroma of saudi coffee whenever you want.",Saudi Coffee 450 G,52.0,52.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/ae44b5fa874c390d5c8aad9ce53d554a.png
en,ALRF-0023,Saudi Coffee Central Region 400g,Supermarket///Retail///Beverages,Al Rifai,Al-rifai saudi coffee is inspired by the central region and is characterized by a medium blend mixed with an ancient taste. the central region has medium roast 400g,Saudi Coffee Central Region 400g,48.0,48.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/3113e5e2e7cbca0ac613c0b4030ca91d.jpg
en,ALRF-0024,Saudi Coffee Northern Region 400g,Supermarket///Retail///Beverages,Al Rifai,"Al-rifai saudi coffee is inspired by the northern region, and this mixture is distinguished by its dark colour and distinctive taste. it is considered this is amazingcoffeeon the way the northern region has dark chickpeas 400 egp",Saudi Coffee Northern Region 400g,48.0,48.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/8b36e255cb13fbffe4e4bfcdc61b1632.jpg
en,ALRF-0025,Saudi Coffee Southern Region 400g,Supermarket///Retail///Beverages,Al Rifai,Al-rifai saudi coffee is inspired by the southern region and has been roasted light roast 400g,Saudi Coffee Southern Region 400g,48.0,48.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/b168b6f348db3555a1029918960da07e.jpg
en,ALRF-0026,Saudi Coffee Western Region 400g,Supermarket///Retail///Beverages,Al Rifai,Al-rifai saudi coffee is inspired by the western region and has been roasted this is amazing coffee on the way western region and it is considered coffee with light roast 400g,Saudi Coffee Western Region 400g,48.0,48.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/b23988b57a87b7b1050c931ad016faa6.jpg
en,ALRF-0027,Saudi Coffee Eastern Region 400g,Supermarket///Retail///Beverages,Al Rifai,Al-rifai saudi coffee is inspired by the eastern region and is characterized by a medium and distinct blend with medium roast 400g,Saudi Coffee Eastern Region 400g,48.0,48.0,g,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/6dcb4c3f100dc59e818c3af67caeeb25.jpg
en,ALRF-0028,Saudi Coffee   Brew Bag,Supermarket///Retail///Beverages,Al Rifai,,Saudi Coffee   Brew Bag,16.0,16.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/ced4407ccbd8c90b41a88413e1750c6f.jpg
en,ALRF-0029,Saudi Coffee Light,Supermarket///Retail///Beverages,Al Rifai,,Saudi Coffee Light,22.25,22.25,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/178633453d0ae763763e55639758d8c5.jpg
en,ALRF-0030,Decaf Saudi Coffee 250g,Supermarket///Retail///Beverages,Al Rifai,,Decaf Saudi Coffee 250g,50.0,50.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/f8a096a8edadc4f1cda5e314675d598e.png
en,ALRF-0031,Cashew Wasabi,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Enjoy a unique combination with al rifai's cashew wasabi, which features crunchy cashew nuts coated with delicious wasabi seasoning for a light and spicy meal that has a distinctive and delicious taste.",Cashew Wasabi,28.75,28.75,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/8a890afd95c13888242e56446951a206.jpg
en,ALRF-0032,Cashew Jumbo,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Enjoy al rifai's jumbo crunchy cashew nuts, which offer a delicious snack option and are packed with protein, fiber and essential nutrients for a healthy and nutritious treat.",Cashew Jumbo,34.5,34.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/f8e8bd45c51a31aa7d678b1aef90e03c.jpg
en,ALRF-0033,Cashew Cheese Jumbo,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Enjoy the distinctive taste of al rifai jumbo cheese cashews, providing a satisfying snack option perfect for cheese lovers and cashew lovers alike.",Cashew Cheese Jumbo,34.5,34.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/649166238ef01753f203130cca48cff3.jpg
en,ALRF-0034,Dry Roast Cashew Jumbo Unsalted,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Indulge in the taste of al rifai unsalted cashews, to allow the natural taste of the nuts to shine, providing a healthy and satisfying snack option.",Dry Roast Cashew Jumbo Unsalted,34.5,34.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/5be103bfbb5942f6ccd331235f943f90.jpg
en,ALRF-0035,Cashew Cheese,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Try al rifai's delicious cashew cheese, providing the perfect delicious snack option at any time of the day.",Cashew Cheese,28.75,28.75,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/a04c6d191512967049f47b56a17059f6.jpg
en,ALRF-0036,Cashew,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Enjoy the distinctive and wonderful taste of al rifai cashews. they are perfect for eating as a snack on their own, or incorporating them into your favourite recipes to get a luxurious taste.",Cashew,28.0,28.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/c7179ffaf69f34a5ca1864e892d7d282.jpg
en,ALRF-0037,Cashew Smoked,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Enjoy al rifai smoked cashews, adding a delicious touch to the smoky taste of the nuts for a delicious snack option with a touch of smoke.",Cashew Smoked,28.75,28.75,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/2f3e2e8b3f7c26c647ca8fd772c4f165.jpg
en,ALRF-0038,Cashew Crunchy Salt & Vinegar,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Enjoy the perfect balance of salty and tangy taste with al rifai salt & vinegar cashew nuts, which offer a satisfying, crunchy, delicious and completely addictive snack option.",Cashew Crunchy Salt & Vinegar,22.5,22.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/e3a20cf4eff02907cdeeeacd5ab2d03f.jpg
en,ALRF-0039,Cashew Crunchy Cheese,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Indulge in the rich, delicious taste of al rifai cheese crunchy cashews, featuring crunchy cashews topped with cheese seasoning for a delicious and satisfying snack experience.",Cashew Crunchy Cheese,22.5,22.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/e0f39c80eba82937685a4552a6547dfb.jpg
en,ALRF-0040,Almond Roasted,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Taste al rifai's crunchy roasted almonds, to enhance their natural taste and aroma, making them a healthy and satisfying snack option.",Almond Roasted,27.5,27.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/83be3b1621cf171d4b71f11c44acafd8.jpg
en,ALRF-0041,Almond Bbq,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Indulge in the delicious, smoky and salty taste of al rifai grilled almonds, featuring crunchy almonds tossed in tangy barbecue spices for a mouth-watering snack option that will leave you craving for more.",Almond Bbq,28.75,28.75,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/85ce94e5891db2a04e655814af7c56e9.jpg
en,ALRF-0042,Almond Kri Kri,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Enjoy the delicious taste of al-kurri almonds from al-rifai, to taste the distinctive taste of almonds.",Almond Kri Kri,27.5,27.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/6293692f5130ecafd8ccb44450d15761.jpg
en,ALRF-0043,Almond Smoked,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Enjoy al rifai smoked almonds, which offer a delicious twist on traditional almonds with their irresistible smoked taste. they are perfect for snacking or adding to your favourite dishes for a distinctive taste.",Almond Smoked,28.75,28.75,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/a04bfb1f7e100b5c8849390d6bb61d02.jpg
en,ALRF-0044,Almond Lemon,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Enjoy the authentic taste of almonds mixed with refreshing lemon from al rifai, which features almonds tossed in a refreshing lemon seasoning for a delicious and energizing snack option perfect for any time of the day.",Almond Lemon,27.5,27.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/53bf52f031215e36e8e5369f77d6532b.jpg
en,ALRF-0045,Almond Unsalted,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Enjoy the natural benefits of al rifai unsalted almonds, featuring crunchy almonds without any added salt, perfect for snacking on their own or adding to your favourite recipes for a nutritious and satisfying meal.",Almond Unsalted,27.5,27.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/01373418e036f603361e1fb97955f37f.jpg
en,ALRF-0046,Almond Mix,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Enjoy the distinctive taste of al rifai premium almonds. roasted almonds have a spicy taste and a drier, more fragile texture than raw almonds. roasting intensifies the basic almond flavor and adds salt and flavour. this great combination of taste and texture can make these nuts one of your favourite snacks",Almond Mix,28.75,28.75,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/88307dab7ea2ce09ea5ac7ca5dca6219.jpg
en,ALRF-0047,Peanut Kri Kos,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Enjoy al rifai's delicious peanuts kri-kos, offering a crunchy and spicy snack",Peanut Kri Kos,11.0,11.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/ce016263e908efb51fd640744c61732c.jpg
en,ALRF-0048,Peanut Kri Kri,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Enjoy the irresistibly crunchy taste of al rifai kri-kri peanuts, encased in a crunchy shell, providing a satisfying snacking experience with every bite.",Peanut Kri Kri,11.0,11.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/6abb5bdfc89d4473690758aaf86c8af4.jpg
en,ALRF-0049,Peanut Roasted,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Enjoy the classic taste of al rifai roasted peanuts, making a delicious meal perfect for snacking",Peanut Roasted,10.5,10.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/815d0456bd5a9af8078321a311a0b76d.jpg
en,ALRF-0050,Peanut Salted,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Taste al rifai salted peanuts, roasted with a touch of salt, providing a delicious and crunchy snack option.",Peanut Salted,10.5,10.5,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/638ac177eb55706100dd12fbe506d7f3.jpg
en,ALRF-0051,Macadamia,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Treat yourself to the rich taste of al rifai macadamia, known for its texture and delicious taste, making it a luxurious and satisfying snack option.",Macadamia,49.75,49.75,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/adb1ce2485012a419daf772cd3d74942.jpg
en,ALRF-0052,Macadamia Cheese,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,Enjoy the perfect blend of delicious taste with macadamia cheese from al rifai,Macadamia Cheese,49.75,49.75,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/cc9d8caa6dae5fd07e92673e5e2e59a9.jpg
en,ALRF-0053,Pecan Salt & Vinegar,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Enjoy the perfect balance between salty and refreshing taste with al rifai pecan salt and vinegar, providing a unique and delicious twist on traditional snacks.",Pecan Salt & Vinegar,41.25,41.25,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/9faa82d45e6d7cde8bf8e7090cdcac28.jpg
en,ALRF-0054,Pecan,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Enjoy the crunchy texture of rifai pecans, which are packed with nutrients like antioxidants, vitamins and minerals, making them a healthy and satisfying snack option.",Pecan,41.25,41.25,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/b02bd90de74c8c4bb23be5cd8c57d66c.jpg
en,ALRF-0055,Pistachio Flaming Hot Chili,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,Enjoy a unique experience of delicious taste for lovers of hot spices added to pistachios from al-rifai,Pistachio Flaming Hot Chili,29.75,29.75,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/a5b9d27c2dd83e96699a9d1cc92a0de7.jpg
en,ALRF-0056,Pistachio Premium,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Enjoy the irresistible taste of al rifai premium pistachios, carefully roasted with providing a delicious snacking experience.",Pistachio Premium,29.75,29.75,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/2ab871da8b0c2e38afffbb629226464e.jpg
en,ALRF-0057,Pistachio Premium Salted,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Enjoy the irresistible taste of al rifai premium salted pistachios, carefully roasted to perfection and seasoned with just the right amount of salt, providing a delicious snacking experience.",Pistachio Premium Salted,29.75,29.75,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/e32909d5270a1975ab3318e6d13b21dd.jpg
en,ALRF-0058,Pistachio Premium Unsalted,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Enjoy the natural taste of premium al rifai pistachios, which are packed with nutrients such as protein, fiber and healthy fats, making them a satisfying and nutritious snack option.",Pistachio Premium Unsalted,29.75,29.75,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/e94b481dbd597e54cdbcd0fa9119d5b7.jpg
en,ALRF-0059,Istanbuly Chickpea,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Enjoy the delicious, crunchy taste of al rifai istanbul chickpeas, seasoned with a blend of spices for a delicious and satisfying snack option.",Istanbuly Chickpea,9.75,9.75,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/d82862b3ab0692f96cc00a3c499b6ee3.jpg
en,ALRF-0060,Cashew Bbq,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,A savory and smoky blend of roasted cashews infused with bold barbeque flavor,Cashew Bbq,28.75,28.75,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/a893d6ad196a5f36227626c88d70ca2d.jpg
en,ALRF-0061,Almendrita Kri Kri,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,Delightfully crispy and crunchy almond snack,Almendrita Kri Kri,22.25,22.25,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/feef22164ac2ab56036790968d16614f.jpg
en,ALRF-0062,Sunflower Kernel Seeds Salted Jar,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,‭ ‬nutty and crunchy sunflower seeds perfect for snacking or adding texture to dishes,Sunflower Kernel Seeds Salted Jar,12.0,12.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/ce1ac397c4c67bc8951d491905c72dcc.jpg
en,ALRF-0063,Pumpkin Kernel Seeds Salted Jar,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,Crunchy pumpkin seeds lightly salted for a savory snack‭.‬,Pumpkin Kernel Seeds Salted Jar,14.0,14.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/16a57e4d2a568c7e766eb47f8a66069f.jpg
en,ALRF-0064,Pistachio Mawardi,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Premium halabi pistachios, carefully roasted and light in color, with a crispy texture and perfect light salty flavor",Pistachio Mawardi,49.75,49.75,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/111cf9b05067500b31c349534056ded4.jpg
en,ALRF-0065,Pistashio Saffron,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Crispy pistachios coated with premium saffron flavor. distinct golden color and a rich, indulgent royal taste.",Pistashio Saffron,36.25,36.25,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/c0bed87dcd73465117f590ab6ad5ce17.jpg
en,ALRF-0066,Chickpea Yellow,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,Crispy chickpeas roasted to perfection‭.‬,Chickpea Yellow,9.75,9.75,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/273172baa1ccb540be622d1a43a872c9.jpg
en,ALRF-0067,Brazillian Mix,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,Rich and creamy brazilian nuts with a buttery texture,Brazillian Mix,32.0,32.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/2dc880d2cc370a014b3d5ad0d56063f8.png
en,ALRF-0068,Brazil Nuts,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,Rich and creamy brazilian nuts with a buttery texture,Brazil Nuts,37.0,37.0,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/d6cedba90afc35d17ee692ee3305a287.jpg
en,ALRF-0069,Pumpkin Seed,Fresh & Local///Nuts & Spices///Mixed Nuts,Al Rifai,"Al rifai pumpkin seeds taste a nutritious snack option that is crunchy and loaded with protein, healthy fats and vitamins, perfect for boosting energy levels and snacking.",Pumpkin Seed,12.25,12.25,pcs,100,10,0,https://images.deliveryhero.io/image/menu-import-gateway-prd/regions/ME/chains/HS-RIFA/97e503a3538cb64260c54dd100b54449.jpg
